h2_kwh_per_kg,pressure_bar,conversion,n2_recovery,electricity_usd_mwh,lcoa_usd_per_t,specific_kwh_kg,renewable_kgco2_kg,feasible
48,200,0.2,0.88,75,1120.789435172623,9.941656308670357,0.49708281543351784,True
48,200,0.2,0.88,90,1269.9142798026783,9.941656308670357,0.49708281543351784,True
48,200,0.2,0.92,30,673.4149012824569,9.941656308670357,0.49708281543351784,True
48,200,0.2,0.92,45,822.5397459125122,9.941656308670357,0.49708281543351784,True
48,200,0.2,0.92,60,971.6645905425676,9.941656308670357,0.49708281543351784,True
48,200,0.2,0.92,75,1120.789435172623,9.941656308670357,0.49708281543351784,True
48,200,0.2,0.92,90,1269.9142798026783,9.941656308670357,0.49708281543351784,True
48,200,0.2,0.96,30,673.4149012824569,9.941656308670357,0.49708281543351784,True
48,200,0.2,0.96,45,822.5397459125122,9.941656308670357,0.49708281543351784,True
48,200,0.2,0.96,60,971.6645905425676,9.941656308670357,0.49708281543351784,True
48,200,0.2,0.96,75,1120.789435172623,9.941656308670357,0.49708281543351784,True
48,200,0.2,0.96,90,1269.9142798026783,9.941656308670357,0.49708281543351784,True
48,200,0.24,0.88,30,668.3772964890694,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.88,45,814.9833387224309,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.88,60,961.5893809557925,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.88,75,1108.195423189154,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.88,90,1254.8014654225158,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.92,30,668.3772964890694,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.92,45,814.9833387224309,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.92,60,961.5893809557925,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.92,75,1108.195423189154,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.92,90,1254.8014654225158,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.96,30,668.3772964890694,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.96,45,814.9833387224309,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.96,60,961.5893809557925,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.96,75,1108.195423189154,9.773736148890777,0.48868680744453885,True
48,200,0.24,0.96,90,1254.8014654225158,9.773736148890777,0.48868680744453885,True
48,200,0.28,0.88,30,664.7790073509356,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.88,45,809.5859050152302,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.88,60,954.392802679525,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.88,75,1099.1997003438196,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.88,90,1244.0065980081142,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.92,30,664.7790073509356,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.92,45,809.5859050152302,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.92,60,954.392802679525,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.92,75,1099.1997003438196,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.92,90,1244.0065980081142,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.96,30,664.7790073509356,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.96,45,809.5859050152302,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.96,60,954.392802679525,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.96,75,1099.1997003438196,9.653793177619646,0.48268965888098236,True
48,200,0.28,0.96,90,1244.0065980081142,9.653793177619646,0.48268965888098236,True
50,100,0.12,0.88,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.88,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.88,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.88,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.88,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.92,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.92,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.92,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.92,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.92,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.96,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.96,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.96,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.96,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,100,0.12,0.96,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,100,0.16,0.88,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.88,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.88,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.88,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.88,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.92,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.92,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.92,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.92,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.92,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.96,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.96,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.96,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.96,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,100,0.16,0.96,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,100,0.2,0.88,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.88,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.88,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.88,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.88,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.92,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.92,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.92,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.92,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.92,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.96,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.96,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.96,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.96,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,100,0.2,0.96,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,100,0.24,0.88,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.88,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.88,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.88,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.88,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.92,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.92,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.92,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.92,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.92,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.96,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.96,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.96,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.96,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,100,0.24,0.96,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,100,0.28,0.88,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.88,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.88,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.88,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.88,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.92,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.92,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.92,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.92,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.92,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.96,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.96,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.96,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.96,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,100,0.28,0.96,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,125,0.12,0.88,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.88,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.88,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.88,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.88,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.92,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.92,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.92,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.92,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.92,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.96,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.96,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.96,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.96,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,125,0.12,0.96,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,125,0.16,0.88,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.88,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.88,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.88,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.88,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.92,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.92,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.92,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.92,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.92,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.96,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.96,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.96,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.96,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,125,0.16,0.96,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,125,0.2,0.88,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.88,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.88,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.88,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.88,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.92,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.92,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.92,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.92,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.92,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.96,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.96,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.96,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.96,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,125,0.2,0.96,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,125,0.24,0.88,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.88,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.88,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.88,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.88,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.92,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.92,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.92,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.92,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.92,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.96,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.96,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.96,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.96,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,125,0.24,0.96,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,125,0.28,0.88,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.88,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.88,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.88,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.88,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.92,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.92,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.92,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.92,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.92,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.96,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.96,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.96,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.96,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,125,0.28,0.96,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,150,0.12,0.88,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.88,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.88,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.88,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.88,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.92,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.92,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.92,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.92,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.92,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.96,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.96,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.96,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.96,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,150,0.12,0.96,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,150,0.16,0.88,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.88,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.88,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.88,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.88,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.92,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.92,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.92,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.92,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.92,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.96,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.96,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.96,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.96,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,150,0.16,0.96,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,150,0.2,0.88,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.88,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.88,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.88,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.88,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.92,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.92,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.92,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.92,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.92,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.96,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.96,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.96,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.96,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,150,0.2,0.96,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,150,0.24,0.88,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.88,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.88,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.88,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.88,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.92,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.92,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.92,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.92,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.92,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.96,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.96,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.96,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.96,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,150,0.24,0.96,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,150,0.28,0.88,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.88,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.88,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.88,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.88,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.92,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.92,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.92,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.92,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.92,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.96,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.96,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.96,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.96,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,150,0.28,0.96,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,175,0.12,0.88,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.88,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.88,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.88,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.88,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.92,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.92,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.92,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.92,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.92,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.96,30,705.8427371324838,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.96,45,871.1814996875527,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.96,60,1036.5202622426214,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.96,75,1201.8590247976904,11.022584170337922,0.5511292085168962,True
50,175,0.12,0.96,90,1367.197787352759,11.022584170337922,0.5511292085168962,True
50,175,0.16,0.88,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.88,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.88,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.88,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.88,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.92,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.92,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.92,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.92,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.92,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.96,30,692.8025980895502,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.96,45,851.6212911231523,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.96,60,1010.4399841567542,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.96,75,1169.2586771903564,10.587912868906804,0.5293956434453402,True
50,175,0.16,0.96,90,1328.0773702239585,10.587912868906804,0.5293956434453402,True
50,175,0.2,0.88,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.88,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.88,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.88,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.88,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.92,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.92,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.92,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.92,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.92,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.96,30,684.9785146637902,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.96,45,839.8851659845121,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.96,60,994.7918173052341,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.96,75,1149.6984686259561,10.327110088048133,0.5163555044024067,True
50,175,0.2,0.96,90,1304.605119946678,10.327110088048133,0.5163555044024067,True
50,175,0.24,0.88,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.88,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.88,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.88,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.88,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.92,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.92,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.92,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.92,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.92,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.96,30,679.7624590466166,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.96,45,832.061082558752,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.96,60,984.3597060708873,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.96,75,1136.6583295830226,10.153241567475686,0.5076620783737843,True
50,175,0.24,0.96,90,1288.9569530951578,10.153241567475686,0.5076620783737843,True
50,175,0.28,0.88,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,175,0.28,0.88,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,175,0.28,0.88,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,175,0.28,0.88,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
50,175,0.28,0.88,90,1277.7796910583577,10.029049767066795,0.5014524883533398,True
50,175,0.28,0.92,30,676.0367050343499,10.029049767066795,0.5014524883533398,True
50,175,0.28,0.92,45,826.4724515403518,10.029049767066795,0.5014524883533398,True
50,175,0.28,0.92,60,976.9081980463538,10.029049767066795,0.5014524883533398,True
50,175,0.28,0.92,75,1127.3439445523557,10.029049767066795,0.5014524883533398,True
